Actual_Ammonia,Predicted_Ammonia
0.25,0.14510480002644063
0.142622664,0.07143993049020639
0.0,0.1351259678726375
0.142622664,0.13472439843892428
0.142622664,0.14294130796335777
0.142622664,0.14317070923473643
0.142622664,0.14317070923473643
0.142622664,0.12550467392960166
0.0,0.1757505289461736
0.142622664,0.13913132277872062
0.142622664,0.1266657256963984
0.142622664,0.14317070923473643
0.142622664,0.1469382807521473
0.0,0.14844416479502237
0.1,0.11383442050598071
0.142622664,0.11383442050598071
0.12,0.18594618369406699
0.142622664,0.13913132277872062
0.0,0.1266657256963984
0.06,0.22580063114398155
0.01,0.12393133617858634
0.54,0.12496764654146907
0.142622664,0.14247944196683096
0.19,0.12550467392960166
0.21,0.1757505289461736
0.0,0.1109083058608058
0.26,0.1447167054385954
0.142622664,0.1310664964941799
0.0,0.12990272426534907
0.0,0.1469382807521473
0.0,0.10943169229236824
0.142622664,0.14247944196683096
0.18,0.1266657256963984
0.16,0.13430583285550682
0.142622664,0.1266657256963984
0.142622664,0.1870716417425557
0.0,0.02611985037737371
0.142622664,0.11529711789757632
0.39,0.1417388318402783
0.142622664,0.14809731330673176
0.142622664,0.15480669031653185
0.142622664,0.18239153708457306
0.07,0.14317070923473643
0.09,0.12393133617858634
0.13,0.1351259678726375
0.06,0.12560911679697684
0.09,0.09929557407081548
0.05,0.14969151717167054
0.142622664,0.11464164697156352
0.142622664,0.14809731330673176
0.142622664,0.13072378627052383
0.05,0.029668498262150778
0.21,0.12639977847862782
0.142622664,0.14969151717167054
0.142622664,0.11383442050598071
0.142622664,0.136591951827765
0.142622664,0.13752328867283656
0.142622664,0.13913132277872062
0.0,0.13472439843892428
0.0,0.14317070923473643
0.38,0.11024706139387197
0.142622664,0.14247944196683096
0.06,0.11464164697156352
0.142622664,0.18239153708457306
0.07,0.1266657256963984
0.09,0.3644912359461711
0.142622664,0.13913132277872062
0.36,0.1109083058608058
0.142622664,0.12670648037980728
0.01,0.13013877525923187
0.06,0.14247944196683096
0.142622664,0.14844416479502237
0.0,0.15666788799416642
0.142622664,0.13913132277872062
0.09,0.11024706139387197
0.01,0.18594618369406699
0.15,0.15616544384167275
0.13,0.13013877525923187
0.15,0.11024706139387197
0.142622664,0.12670648037980728
0.142622664,0.14247944196683096
0.0,0.08236345238095229
0.06,0.17264338087321413
0.142622664,0.15496069987340358
0.142622664,0.12858842359237882
0.03,0.11488785680673602
0.142622664,0.15879365268329132
0.08,0.1310664964941799
0.142622664,0.13913132277872062
0.18,0.13751479899396413
0.142622664,0.12344049785935407
0.02,0.11488785680673602
0.27,0.11464164697156352
0.142622664,0.15436587070669716
0.07,0.13430583285550682
0.44,0.11533649096928236
0.45,0.15879365268329132
0.142622664,0.14294130796335777
0.05,0.1757505289461736
0.142622664,0.14268004133600024
0.142622664,0.13472439843892428
0.142622664,0.11400220493751462
0.09,0.07143993049020639
0.142622664,0.16037450117231175
0.142622664,0.1266657256963984
0.21,0.17264338087321413
0.12,0.14247944196683096
0.0,0.12639977847862782
0.11,0.1310664964941799
0.142622664,0.11383442050598071
0.0,0.10594274428509162
0.142622664,0.14294130796335777
0.0,0.13072378627052383
0.0,0.07937411878998232
0.04,0.05006516876768887
0.0,0.1469382807521473
0.142622664,0.12858842359237882
0.142622664,0.2048908321722682
0.142622664,0.136591951827765
0.142622664,0.11383442050598071
0.142622664,0.1417388318402783
0.03,0.10228351486514523
0.142622664,0.136591951827765
0.142622664,0.14809731330673176
0.09,0.14247944196683096
0.0,0.1310664964941799
0.06,0.17264338087321413
0.142622664,0.14317070923473643
0.142622664,0.14247944196683096
0.07,0.14969151717167054
0.0,0.13913132277872062
0.142622664,0.14317070923473643
0.07,0.136591951827765
0.142622664,0.05704906559999994
0.0,0.18594618369406699
0.0,0.11655907968937589
0.142622664,0.06275683412561904
0.19,0.11935941798902665
0.21,0.1757505289461736
0.142622664,0.14362610000344836
0.03,0.11488207721544122
0.142622664,0.15879365268329132
0.142622664,0.11935941798902665
0.142622664,0.13913132277872062
0.142622664,0.136591951827765
0.142622664,0.13998139362011375
0.12,0.11935941798902665
0.14,0.11400220493751462
1.24,0.15819389830576772
0.142622664,0.13072378627052383
0.13,0.11529711789757632
0.142622664,0.15436587070669716
0.47,0.13472439843892428
0.26,0.13472439843892428
0.15,0.14247944196683096
0.05,0.09142262239133331
0.26,0.1757505289461736
0.14,0.18594618369406699
0.142622664,0.14294130796335777
0.11,0.11400220493751462
0.142622664,0.14294130796335777
0.0,0.13998139362011375
0.142622664,0.18239153708457306
0.24,0.10943169229236824
0.14,0.12550467392960166
0.48,0.15480669031653185
0.142622664,0.14294130796335777
0.142622664,0.08128664840705749
0.05,0.1266657256963984
0.142622664,0.14809731330673176
0.1,0.14247944196683096
0.28,0.11464164697156352
0.142622664,0.14317070923473643
0.14,0.15666788799416642
0.01,0.15666788799416642
0.142622664,0.029668498262150778
0.142622664,0.14510480002644063
0.142622664,0.13430583285550682
0.142622664,0.14294130796335777
0.142622664,0.07720818682557289
0.05,0.01415255952380952
0.0,0.12655701935124516
0.142622664,0.136591951827765
0.0,0.14510480002644063
0.0,0.13913132277872062
0.06,0.1447167054385954
0.1,0.10282110398430085
0.0,0.1351259678726375
0.48,0.1469382807521473
0.23,0.11383442050598071
0.142622664,0.14809731330673176
0.142622664,0.14317070923473643
0.14,0.13751479899396413
0.0,0.14398698054717904
0.02,0.12655701935124516
0.0,0.037835416666666656
0.23,0.14918600452389413
0.142622664,0.1447167054385954
0.142622664,0.14809731330673176
0.0,0.08244771580791119
0.142622664,0.1266657256963984
0.04,0.11383442050598071
0.142622664,0.15436587070669716
0.11,0.1351259678726375
0.142622664,0.14969151717167054
0.142622664,0.12344049785935407
0.0,0.10943169229236824
0.142622664,0.15480669031653185
0.142622664,0.09929557407081548
0.3,0.17975484142005313
0.0,0.14317070923473643
0.03,0.07937411878998232
0.142622664,0.13913132277872062
0.11,0.11383442050598071
0.34,0.12550467392960166
0.142622664,0.12393133617858634
0.13,0.15152439363376488
0.142622664,0.050165277777777725
0.142622664,0.14317070923473643
0.14,0.10219358071765852
0.142622664,0.14317070923473643
0.142622664,0.14084199775917522
0.0,0.12655701935124516
0.03,0.1757505289461736
0.16,0.12655701935124516
0.142622664,0.10219358071765852
0.0,0.10282110398430085
0.0,0.1351259678726375
0.142622664,0.15616544384167275
0.142622664,0.1266657256963984
0.03,0.1266657256963984
0.142622664,0.11862735414171312
0.142622664,0.14317070923473643
0.142622664,0.14809731330673176
0.0,0.14317070923473643
0.142622664,0.1447167054385954
0.0,0.0740977055156459
0.142622664,0.15879365268329132
0.06,0.12560911679697684
0.0,0.0884052904606694
0.142622664,0.14317070923473643
0.142622664,0.11024706139387197
0.142622664,0.22580063114398155
0.142622664,0.14294130796335777
0.0,0.14510480002644063
0.05,0.11488785680673602
0.0,0.06275683412561904
0.29,0.15496069987340358
0.0,0.14918600452389413
0.142622664,0.11529711789757632
0.142622664,0.10034666250343383
0.0,0.1109083058608058
0.142622664,0.13072378627052383
0.0,0.02611985037737371
0.09,0.14362610000344836
0.07,0.11383442050598071
0.25,0.13913132277872062
0.03,0.14317070923473643
0.142622664,0.05230428767276352
0.14,0.13751479899396413
0.0,0.12639977847862782
0.142622664,0.15879365268329132
0.3,0.1447167054385954
0.11,0.3644912359461711
0.142622664,0.1266657256963984
0.142622664,0.14247944196683096
0.0,0.11400220493751462
0.18,0.10034666250343383
0.08,0.11383442050598071
0.18,0.12639977847862782
0.142622664,0.15496069987340358
0.14,0.02620924280824214
0.07,0.12393133617858634
0.12,0.1266657256963984
0.142622664,0.14844416479502237
0.0,0.11488207721544122
0.142622664,0.136591951827765
0.08,0.12639977847862782
0.142622664,0.13072378627052383
0.12,0.13913132277872062
0.142622664,0.136591951827765
0.1,0.09929557407081548
0.0,0.0884052904606694
0.46,0.0884052904606694
0.142622664,0.11529711789757632
0.142622664,0.14084199775917522
0.0,0.13913132277872062
0.01,0.02611985037737371
0.0,0.12560911679697684
0.15,0.14510480002644063
0.34,0.11464164697156352
0.142622664,0.14084199775917522
0.142622664,0.14247944196683096
0.0,0.10219358071765852
0.09,0.15152439363376488
0.09,0.13913132277872062
0.142622664,0.08244771580791119
0.0,0.12550467392960166
0.0,0.09929557407081548
0.142622664,0.14782605168000004
0.142622664,0.14918600452389413
0.142622664,0.14084199775917522
0.17,0.1266657256963984
0.142622664,0.136591951827765
0.142622664,0.12344049785935407
0.11,0.12858842359237882
0.05,0.1469382807521473
0.142622664,0.11862735414171312
0.142622664,0.14294130796335777
0.142622664,0.02611985037737371
0.41,0.17975484142005313
0.142622664,0.13013877525923187
0.21,0.14205709740000028
0.142622664,0.13072378627052383
0.142622664,0.14809731330673176
0.142622664,0.13998139362011375
0.21,0.08128664840705749
0.025,0.14294130796335777
0.142622664,0.14809731330673176
0.0,0.1266657256963984
0.07,0.136591951827765
0.03,0.0701970521463659
0.142622664,0.3644912359461711
0.28,0.13472439843892428
0.0,0.08244771580791119
0.142622664,0.12560911679697684
0.14,0.13430583285550682
0.142622664,0.13472439843892428
0.142622664,0.13472439843892428
0.142622664,0.3644912359461711
0.17,0.18594618369406699
0.13,0.11383442050598071
0.21,0.12858842359237882
0.142622664,0.13913132277872062
0.21,0.14969151717167054
0.12,0.11464164697156352
0.0,0.10569850510869776
0.142622664,0.11862735414171312
0.142622664,0.14317070923473643
0.42,0.18594618369406699
0.142622664,0.15666788799416642
0.08,0.15152439363376488
0.142622664,0.14317070923473643
0.142622664,0.11383442050598071
0.0,0.15666788799416642
0.142622664,0.14510480002644063
0.142622664,0.15436587070669716
0.142622664,0.11400220493751462
0.142622664,0.13013877525923187
0.142622664,0.11529711789757632
0.142622664,0.11383442050598071
0.26,0.15879365268329132
0.142622664,0.1266657256963984
0.05,0.11488785680673602
0.32,0.1447167054385954
0.31,0.11383442050598071
0.12,0.12990272426534907
0.142622664,0.136591951827765
0.142622664,0.14294130796335777
0.142622664,0.14084199775917522
0.19,0.1266657256963984
0.42,0.14247944196683096
0.142622664,0.14317070923473643
0.142622664,0.24867072566754397
0.142622664,0.11383442050598071
0.03,0.12560911679697684
0.12,0.14969151717167054
0.12,0.1500998905246225
0.0,0.15666788799416642
0.142622664,0.18594618369406699
0.24,0.14918600452389413
0.05,0.013914903583723895
0.142622664,0.14809731330673176
0.11,0.12560911679697684
0.25,0.11383442050598071
0.06,0.12560911679697684
0.142622664,0.18239153708457306
0.142622664,0.14084199775917522
0.142622664,0.12550467392960166
0.142622664,0.14084199775917522
0.142622664,0.14317070923473643
0.05,0.136591951827765
0.142622664,0.10034666250343383
0.04,0.13751479899396413
0.142622664,0.14294130796335777
0.09,0.13913132277872062
0.142622664,0.14969151717167054
0.07,0.029668498262150778
0.142622664,0.13013877525923187
0.142622664,0.11383442050598071
0.09,0.11383442050598071
0.34,0.13913132277872062
0.23,0.14918600452389413
0.03,0.11488785680673602
0.142622664,0.14809731330673176
0.142622664,0.14084199775917522
0.02,0.1757505289461736
0.142622664,0.1266657256963984
0.142622664,0.05230428767276352
0.02,0.049621944444444406
0.142622664,0.15879365268329132
0.13,0.08244771580791119
0.0,0.22580063114398155
0.16,0.15152439363376488
0.142622664,0.11862735414171312
0.15,0.15167878070312824
0.142622664,0.14510480002644063
0.142622664,0.15496069987340358
0.142622664,0.14844416479502237
0.0,0.0973134523809525
0.05,0.12550467392960166
0.21,0.0884052904606694
0.0,0.10943169229236824
0.11,0.10569850510869776
0.142622664,0.13998139362011375
0.142622664,0.11533649096928236
0.142622664,0.11383442050598071
0.0,0.13913132277872062
0.12,0.3062421958970985
0.05,0.16037450117231175
0.142622664,0.13913132277872062
0.21,0.1351259678726375
0.142622664,0.13752328867283656
0.0,0.0740977055156459
0.142622664,0.10594274428509162
0.142622664,0.14809731330673176
0.142622664,0.07004358634497904
0.142622664,0.13472439843892428
0.13,0.18594618369406699
0.142622664,0.11400220493751462
0.14,0.11383442050598071
0.09,0.11655907968937589
0.142622664,0.10034666250343383
0.142622664,0.13913132277872062
0.142622664,0.14809731330673176
0.12,0.0884052904606694
0.142622664,0.14084199775917522
0.142622664,0.16037450117231175
0.142622664,0.3062421958970985
0.142622664,0.14294130796335777
0.142622664,0.1870716417425557
0.142622664,0.14084199775917522
0.142622664,0.12550467392960166
0.142622664,0.14317070923473643
0.0,0.11024706139387197
0.0,0.13430583285550682
0.28,0.136591951827765
0.5,0.029535416666666606
0.07,0.12655701935124516
0.01,0.1266657256963984
0.09,0.14969151717167054
0.142622664,0.14317070923473643
0.0,0.11024706139387197
0.25,0.043782783208744576
0.142622664,0.12551183153359188
0.44,0.15879365268329132
0.142622664,0.029668498262150778
0.25,0.1266657256963984
0.0,0.09929557407081548
0.09,0.11529711789757632
0.07,0.13913132277872062
0.142622664,0.05063428556344424
0.142622664,0.13998139362011375
0.142622664,0.13913132277872062
0.142622664,0.136591951827765
0.142622664,0.15436587070669716
0.142622664,0.11214329186845667
0.142622664,0.14844416479502237
0.142622664,0.11383442050598071
0.142622664,0.14969151717167054
0.16,0.12639977847862782
0.18,0.14362610000344836
0.0,0.11263780448610339
0.0,0.13013877525923187
0.03,0.12795260392832242
0.07,0.12639977847862782
0.25,0.1500998905246225
0.04,0.0740977055156459
0.08,0.11024706139387197
0.05,0.3396404127156818
0.142622664,0.14809731330673176
0.142622664,0.13013877525923187
0.142622664,0.16037450117231175
0.1,0.12344049785935407
0.142622664,0.14294130796335777
0.142622664,0.11529711789757632
0.43,0.15666788799416642
0.142622664,0.1456776446889094
0.142622664,0.13913132277872062
0.0,0.14844416479502237
0.0,0.11488207721544122
0.142622664,0.13472439843892428
0.0,0.10228351486514523
0.0,0.10228351486514523
0.0,0.13430583285550682
0.142622664,0.17360243190547353
0.0,0.12639977847862782
0.142622664,0.136591951827765
0.15,0.09929557407081548
0.02,0.1500998905246225
0.142622664,0.15496069987340358
0.84,0.1441175771782875
0.142622664,0.10594274428509162
0.1,0.11488785680673602
0.142622664,0.15496069987340358
0.142622664,0.09083705385714294
0.0,0.1533127237112928
0.142622664,0.136591951827765
0.0,0.11383442050598071
0.142622664,0.1266657256963984
0.142622664,0.13752328867283656
0.03,0.13013877525923187
0.142622664,0.13472439843892428
0.03,0.1351259678726375
0.02,0.15480669031653185
0.142622664,0.12858842359237882
0.142622664,0.07278942478798311
0.142622664,0.136591951827765
0.08,0.08244771580791119
0.0,0.11935941798902665
1.1,0.15616544384167275
0.142622664,0.136591951827765
0.04,0.11488785680673602
0.142622664,0.14317070923473643
0.142622664,0.13913132277872062
0.12,0.15666788799416642
0.142622664,0.11383442050598071
0.29,0.136591951827765
0.14,0.09929557407081548
0.142622664,0.14084199775917522
0.142622664,0.1500998905246225
0.142622664,0.13751479899396413
0.0,0.1266657256963984
0.142622664,0.17264338087321413
0.2,0.15496069987340358
0.05,0.11529711789757632
0.12,0.11400220493751462
0.21,0.11884643958910965
0.23,0.14844416479502237
0.142622664,0.136591951827765
0.142622664,0.14317070923473643
0.11,0.11024706139387197
0.19,0.1310664964941799
0.0,0.12639977847862782
0.23,0.1109083058608058
0.142622664,0.13913132277872062
0.0,0.0740977055156459
0.0,0.12560911679697684
0.142622664,0.15436587070669716
0.0,0.14317070923473643
0.0,0.136591951827765
0.142622664,0.18594618369406699
0.1,0.11024706139387197
0.02,0.1500998905246225
0.142622664,0.14084199775917522
0.142622664,0.15496069987340358
0.142622664,0.13913132277872062
0.08,0.1500998905246225
0.09,0.09929557407081548
0.13,0.11464164697156352
0.0,0.0701970521463659
0.19,0.1500998905246225
0.142622664,0.15879365268329132
0.142622664,0.1565262608570015
0.05,0.17360243190547353
0.142622664,0.15879365268329132
0.16,0.14510480002644063
0.142622664,0.14294130796335777
0.142622664,0.14317070923473643
0.142622664,0.1456776446889094
0.142622664,0.136591951827765
0.0,0.10219358071765852
0.142622664,0.1310664964941799
0.142622664,0.18239153708457306
0.0,0.1310664964941799
0.0,0.08128664840705749
0.142622664,0.14317070923473643
0.01,0.037835416666666656
0.142622664,0.15666788799416642
0.142622664,0.13430583285550682
0.14,0.0884052904606694
0.14,0.1359226349721431
0.03,0.10282110398430085
0.36,0.136591951827765
0.142622664,0.15879365268329132
0.142622664,0.14317070923473643
0.142622664,0.136591951827765
0.142622664,0.14317070923473643
0.31,0.13998139362011375
0.0,0.12344049785935407
0.12,0.12990272426534907
0.142622664,0.14809731330673176
0.0,0.10569850510869776
0.142622664,0.1456776446889094
0.06,0.13751479899396413
0.04,0.10034666250343383
0.142622664,0.13998139362011375
0.11,0.14247944196683096
0.0,0.12560911679697684
0.142622664,0.14809731330673176
0.142622664,0.11862735414171312
0.142622664,0.07937411878998232
0.142622664,0.14317070923473643
0.142622664,0.14317070923473643
0.19,0.11383442050598071
0.14,0.136591951827765
0.17,0.17264338087321413
0.142622664,0.12655701935124516
0.142622664,0.14317070923473643
0.142622664,0.1447167054385954
0.142622664,0.18594618369406699
0.142622664,0.14317070923473643
0.31,0.3062421958970985
0.17,0.15496069987340358
0.142622664,0.16037450117231175
0.142622664,0.11383442050598071
0.05,0.13977021072000023
0.34,0.14918600452389413
0.14,0.17264338087321413
0.142622664,0.14294130796335777
0.142622664,0.15879365268329132
0.142622664,0.13013877525923187
0.142622664,0.05230428767276352
0.0,0.10812995848012714
0.06,0.1757505289461736
0.142622664,0.1310664964941799
0.19,0.1351259678726375
0.142622664,0.14084199775917522
0.21,0.11400220493751462
0.0,0.07937411878998232
0.142622664,0.136591951827765
0.142622664,0.13913132277872062
0.03,0.11935941798902665
0.142622664,0.11383442050598071
0.0,0.3062421958970985
0.05,0.08244771580791119
0.142622664,0.3644912359461711
0.142622664,0.14809731330673176
0.142622664,0.11464164697156352
0.07,0.11024706139387197
0.0,0.12550467392960166
0.31,0.3062421958970985
0.142622664,0.17264338087321413
0.14,0.1266657256963984
0.0,0.1456776446889094
0.07,0.13013877525923187
0.142622664,0.11488207721544122
0.0,0.11529711789757632
0.142622664,0.13430583285550682
0.22,0.13072378627052383
0.142622664,0.09318688494933342
0.142622664,0.136591951827765
0.142622664,0.14317070923473643
0.02,0.10594274428509162
0.142622664,0.1310664964941799
0.0,0.12655701935124516
0.01,0.10904293512043507
0.24,0.14844416479502237
0.142622664,0.1310664964941799
0.0,0.12550467392960166
0.142622664,0.12560911679697684
0.1,0.15480669031653185
0.0,0.09929557407081548
0.0,0.11024706139387197
0.0,0.13472439843892428
0.142622664,0.136591951827765
0.142622664,0.03577619418857144
0.0,0.11529711789757632
0.0,0.14510480002644063
0.142622664,0.12550467392960166
0.0,0.15616544384167275
0.0,0.12344049785935407
0.18,0.136591951827765
0.42,0.13913132277872062
0.14,0.13913132277872062
0.02,0.1408379044166104
0.142622664,0.1266657256963984
0.142622664,0.07937411878998232
0.21,0.11935941798902665
0.142622664,0.1757505289461736
0.31,0.12655701935124516
0.0,0.22580063114398155
0.142622664,0.14317070923473643
0.142622664,0.1266657256963984
0.11,0.13913132277872062
0.142622664,0.10282110398430085
0.05,0.17360243190547353
0.142622664,0.21353942734436515
0.34,0.15436587070669716
0.142622664,0.22580063114398155
0.32,0.11529711789757632
0.142622664,0.08916494818305792
0.07,0.1310664964941799
0.142622664,0.15879365268329132
0.142622664,0.02611985037737371
0.02,0.1310664964941799
0.02,0.05650245328000013
0.142622664,0.09929557407081548
0.09,0.13913132277872062
0.142622664,0.15616544384167275
0.142622664,0.136591951827765
0.42,0.14918600452389413
0.16,0.11383442050598071
0.0,0.06626052032161903
0.07,0.029535416666666606
0.142622664,0.11862735414171312
0.0,0.07210000000000011
0.06,0.15666788799416642
0.11,0.13913132277872062
0.142622664,0.1266657256963984
0.142622664,0.14317070923473643
0.12,0.3062421958970985
0.07,0.14844416479502237
0.142622664,0.14317070923473643
0.142622664,0.10046796424704776
0.07,0.12551183153359188
0.0,0.15666788799416642
0.17,0.1757505289461736
0.142622664,0.11383442050598071
0.26,0.14398698054717904
0.0,0.1109083058608058
0.27,0.1500998905246225
0.14,0.10228351486514523
0.19,0.14844416479502237
0.142622664,0.1310664964941799
0.19,0.02104166666666666
0.0,0.12655701935124516
0.142622664,0.13998139362011375
0.142622664,0.16037450117231175
0.142622664,0.16037450117231175
0.142622664,0.14317070923473643
0.14,0.10943169229236824
0.142622664,0.136591951827765
0.142622664,0.1469382807521473
0.27,0.10219358071765852
0.142622664,0.1456776446889094
0.16,0.12639977847862782
0.08,0.3644912359461711
0.07,0.11400220493751462
0.142622664,0.11383442050598071
0.142622664,0.14317070923473643
0.12,0.12655701935124516
0.142622664,0.1266657256963984
0.0,0.1792909823645835
0.142622664,0.07004358634497904
0.31,0.12990272426534907
0.29,0.1500998905246225
0.07,0.12858842359237882
0.09,0.13913132277872062
0.07,0.13072378627052383
0.26,0.13913132277872062
0.142622664,0.15496069987340358
0.142622664,0.14809731330673176
0.0,0.3062421958970985
0.4,0.11935941798902665
0.05,0.1757505289461736
0.12,0.13913132277872062
0.142622664,0.17975484142005313
0.142622664,0.15496069987340358
0.142622664,0.14809731330673176
0.142622664,0.12551183153359188
0.04,0.11529711789757632
0.142622664,0.14317070923473643
0.19,0.14084199775917522
0.84,0.1280594184224479
0.05,0.1266657256963984
0.15,0.136591951827765
0.36,0.05006516876768887
0.19,0.0740977055156459
0.11,0.11400220493751462
0.1,0.14969151717167054
0.142622664,0.14247944196683096
0.03,0.10594274428509162
0.142622664,0.13913132277872062
0.0,0.10090313964295387
0.0,0.10228351486514523
0.142622664,0.1792909823645835
0.142622664,0.14317070923473643
0.12,0.15152439363376488
0.01,0.11383442050598071
0.29,0.14918600452389413
0.142622664,0.14294130796335777
0.142622664,0.14918600452389413
0.02,0.1757505289461736
0.142622664,0.18239153708457306
0.05,0.18239153708457306
0.24,0.10034666250343383
0.3,0.14317070923473643
0.142622664,0.1310664964941799
0.13,0.11488207721544122
0.142622664,0.136591951827765
0.0,0.02620924280824214
0.05,0.1109083058608058
0.142622664,0.13913132277872062
0.142622664,0.136591951827765
0.142622664,0.14969151717167054
0.21,0.1266657256963984
0.07,0.136591951827765
0.142622664,0.13013877525923187
0.142622664,0.14294130796335777
0.0,0.18239153708457306
0.142622664,0.15496069987340358
0.03,0.12344049785935407
0.142622664,0.11862735414171312
0.142622664,0.1266657256963984
0.33,0.11862735414171312
0.01,0.12551183153359188
0.19,0.11533649096928236
0.142622664,0.136591951827765
0.142622664,0.09142262239133331
0.142622664,0.18239153708457306
0.12,0.15496069987340358
0.0,0.15152439363376488
0.02,0.10228351486514523
0.0,0.136591951827765
0.01,0.11024706139387197
0.0,0.14510480002644063
0.37,0.12344049785935407
0.142622664,0.14969151717167054
0.142622664,0.17264338087321413
0.32,0.12560911679697684
0.142622664,0.11383442050598071
0.142622664,0.14317070923473643
0.31,0.11488207721544122
0.21,0.13072378627052383
0.142622664,0.1266657256963984
0.142622664,0.14294130796335777
0.08,0.11383442050598071
0.0,0.14247944196683096
0.0,0.15480669031653185
0.142622664,0.136591951827765
0.28,0.14084199775917522
0.142622664,0.13913132277872062
0.0,0.11383442050598071
0.142622664,0.15666788799416642
0.142622664,0.14317070923473643
0.07,0.1447167054385954
0.21,0.11488785680673602
0.01,0.08244771580791119
0.142622664,0.136591951827765
0.04,0.12393133617858634
0.04,0.11488207721544122
0.142622664,0.15496069987340358
0.142622664,0.11024706139387197
0.0,0.12655701935124516
0.04,0.11383442050598071
0.142622664,0.11862735414171312
0.142622664,0.13998139362011375
0.0,0.13472439843892428
0.142622664,0.0740977055156459
0.01,0.3644912359461711
0.142622664,0.14317070923473643
0.03,0.10034666250343383
0.142622664,0.13913132277872062
0.0,0.11400220493751462
0.142622664,0.11862735414171312
0.12,0.12560911679697684
0.11,0.11529711789757632
0.142622664,0.18239153708457306
0.0,0.06938167853074605
0.142622664,0.3644912359461711
